SG_PARTIDO,DS_GASTO_NIVEL1,VR_GASTO
PTB,TRANSPORTES E VIAGENS,4200
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,DESPESAS FINANCEIRAS,2.3
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,30.45
PTB,DESPESAS FINANCEIRAS,30.45
PTB,DESPESAS JUDICIAIS,7.11
PTB,DESPESAS JUDICIAIS,3000
PTB,DESPESAS JUDICIAIS,674.35
PTB,DESPESAS JUDICIAIS,1942.79
PTB,DESPESAS JUDICIAIS,539.81
PTB,ALUGUÉIS E CONDOMÍNIOS,789.84
PTB,ALUGUÉIS E CONDOMÍNIOS,974.1
PTB,ALUGUÉIS E CONDOMÍNIOS,979.15
PTB,ALUGUÉIS E CONDOMÍNIOS,985.47
PTB,ALUGUÉIS E CONDOMÍNIOS,789.84
PTB,ALUGUÉIS E CONDOMÍNIOS,913.52
PTB,ALUGUÉIS E CONDOMÍNIOS,963.91
PTB,ALUGUÉIS E CONDOMÍNIOS,968.17
PTB,ALUGUÉIS E CONDOMÍNIOS,972.28
PTB,DESPESAS JUDICIAIS,360
PTB,DESPESAS JUDICIAIS,1103.56
PTB,DESPESAS JUDICIAIS,1114.92
PTB,DESPESAS JUDICIAIS,1114.92
PTB,DESPESAS JUDICIAIS,1126.2
PTB,DESPESAS JUDICIAIS,1131.78
PTB,DESPESAS JUDICIAIS,1143.17
PTB,DESPESAS JUDICIAIS,1428.97
PTB,DESPESAS JUDICIAIS,1442.94
PTB,DESPESAS JUDICIAIS,1450.18
PTB,DESPESAS JUDICIAIS,1456.77
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,1.05
PTB,DESPESAS FINANCEIRAS,20.3
PTB,DESPESAS FINANCEIRAS,2.3
PTB,TRANSPORTES E VIAGENS,423.93
PTB,TELECOMUNICAÇÕES E INTERNET,252.37
PTB,TELECOMUNICAÇÕES E INTERNET,250.96
PTB,TELECOMUNICAÇÕES E INTERNET,446.77
PTB,TELECOMUNICAÇÕES E INTERNET,442.6
PTB,TELECOMUNICAÇÕES E INTERNET,442.6
PTB,ENERGIA ELÉTRICA,772.09
PTB,ENERGIA ELÉTRICA,759.86
PTB,ENERGIA ELÉTRICA,774.23
PTB,ENERGIA ELÉTRICA,538.01
PTB,ENERGIA ELÉTRICA,803.15
PTB,ÁGUA E ESGOTO,66.31
PTB,ÁGUA E ESGOTO,128.54
PTB,ÁGUA E ESGOTO,135.44
PTB,ÁGUA E ESGOTO,412
PTB,TELECOMUNICAÇÕES E INTERNET,53.98
PTB,TELECOMUNICAÇÕES E INTERNET,25.31
PTB,TELECOMUNICAÇÕES E INTERNET,317.04
PTB,TELECOMUNICAÇÕES E INTERNET,166.71
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2834
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1760
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1760
PTB,PESSOAL,3000
PTB,DESPESAS FINANCEIRAS,2.1
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,5.25
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,4.2
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,1.05
PTB,DESPESAS FINANCEIRAS,19.4
PTB,TRANSPORTES E VIAGENS,878
PTB,TRANSPORTES E VIAGENS,4129.8
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,TRANSPORTES E VIAGENS,7442.93
PTB,EVENTOS PROMOCIONAIS,21300
PTB,MATERIAL DE CONSUMO,623.5
PTB,ATIVO PERMANENTE,8260.55
PTB,MATERIAL DE CONSUMO,526.8
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,290
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,480
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1760
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,SEGURANÇA E VIGILÃ‚NCIA,282
PTB,TRANSPORTES E VIAGENS,1957.43
PTB,TRANSPORTES E VIAGENS,1337.55
PTB,TRANSPORTES E VIAGENS,715.65
PTB,TRANSPORTES E VIAGENS,1123.86
PTB,TRANSPORTES E VIAGENS,6285
PTB,TRANSPORTES E VIAGENS,1668.47
PTB,PESQUISAS E TESTES DE OPINIÃƒO PÃšBLICA,11500
PTB,PESQUISAS E TESTES DE OPINIÃƒO PÃšBLICA,18000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,7720
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2491
PTB,TRANSPORTES E VIAGENS,1496.63
PTB,MATERIAL DE CONSUMO,561.54
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,35000
PTB,MATERIAL DE CONSUMO,502.64
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,4.2
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,19.4
PTB,DESPESAS FINANCEIRAS,9.7
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,ALUGUÉIS E CONDOMÍNIOS,8000
PTB,TRANSPORTES E VIAGENS,10500
PTB,TRANSPORTES E VIAGENS,632.61
PTB,TRANSPORTES E VIAGENS,939.65
PTB,TRANSPORTES E VIAGENS,1411.13
PTB,TRANSPORTES E VIAGENS,479.63
PTB,TRANSPORTES E VIAGENS,485.59
PTB,DESPESAS FINANCEIRAS,8.05
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,20.3
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,20.3
PTB,DESPESAS FINANCEIRAS,12.65
PTB,DESPESAS FINANCEIRAS,30.45
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS JUDICIAIS,539.81
PTB,ALUGUÉIS E CONDOMÍNIOS,842.04
PTB,ALUGUÉIS E CONDOMÍNIOS,930.02
PTB,ALUGUÉIS E CONDOMÍNIOS,964.54
PTB,ALUGUÉIS E CONDOMÍNIOS,969.04
PTB,ALUGUÉIS E CONDOMÍNIOS,789.84
PTB,ALUGUÉIS E CONDOMÍNIOS,829
PTB,ALUGUÉIS E CONDOMÍNIOS,976.39
PTB,DESPESAS JUDICIAIS,1126.2
PTB,DESPESAS JUDICIAIS,1456.75
PTB,DESPESAS FINANCEIRAS,1.15
PTB,MATERIAL DE CONSUMO,690.38
PTB,ATIVO PERMANENTE,2609.1
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
DEM,DESPESAS FINANCEIRAS,116.48
DEM,DESPESAS FINANCEIRAS,4.35
DEM,SERVIÇOS CARTORÃRIOS,178.48
DEM,DESPESAS FINANCEIRAS,2.35
DEM,DESPESAS FINANCEIRAS,41
DEM,MATERIAL DE CONSUMO,150
DEM,DESPESAS FINANCEIRAS,2.35
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,SERVIÇOS TÉCNICO-PROFISSIONAIS,200
DEM,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
DEM,DESPESAS FINANCEIRAS,2.35
DEM,DESPESAS FINANCEIRAS,9.73
DEM,DESPESAS FINANCEIRAS,41
DEM,DESPESAS FINANCEIRAS,41
DEM,DESPESAS FINANCEIRAS,43.4
DEM,DESPESAS FINANCEIRAS,40.69
DEM,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
DEM,SERVIÇOS CARTORÃRIOS,175.78
DEM,DESPESAS FINANCEIRAS,2.35
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,DESPESAS FINANCEIRAS,2.95
DEM,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,10.8
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,16.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,36.5
MDB,ENERGIA ELÉTRICA,18.04
MDB,ENERGIA ELÉTRICA,35.2
MDB,SERVIÇOS CARTORÃRIOS,178.78
MDB,DESPESAS FINANCEIRAS,42
MDB,DESPESAS FINANCEIRAS,1.5
MDB,DESPESAS FINANCEIRAS,99
MDB,DESPESAS FINANCEIRAS,99
MDB,DESPESAS FINANCEIRAS,2.5
MDB,CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES,280
MDB,DESPESAS FINANCEIRAS,2.75
MDB,DESPESAS FINANCEIRAS,4.6
MDB,DESPESAS FINANCEIRAS,4.35
MDB,DESPESAS FINANCEIRAS,35.4
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,DESPESAS FINANCEIRAS,19.2
MDB,SERVIÇOS TÉCNICO-PROFISSIONAIS,100
MDB,ENERGIA ELÉTRICA,32.01
MDB,DESPESAS FINANCEIRAS,42
MDB,DESPESAS FINANCEIRAS,99
MDB,DESPESAS FINANCEIRAS,99
MDB,DESPESAS FINANCEIRAS,99
MDB,TRANSPORTES E VIAGENS,1000
MDB,DESPESAS FINANCEIRAS,900
MDB,DESPESAS FINANCEIRAS,1400
MDB,DESPESAS FINANCEIRAS,19.2
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,73.4
PSB,DESPESAS FINANCEIRAS,73.4
PSB,DESPESAS FINANCEIRAS,73.4
PSB,ADIANTAMENTOS DIVERSOS,100000
PSB,DESPESAS FINANCEIRAS,73.4
PSB,DESPESAS FINANCEIRAS,76
PSB,DESPESAS FINANCEIRAS,16.36
PSB,DESPESAS FINANCEIRAS,19.2
PSB,SEMINÃRIOS,400
PSB,ALUGUÉIS E CONDOMÍNIOS,1000
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,914
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,914
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,914
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1668
PSB,PESSOAL,230.8
PSB,PESSOAL,230.8
PSB,PESSOAL,255.94
PSB,PESSOAL,190.8
PSB,PESSOAL,210.95
PSB,PESSOAL,580.8
PSB,DESPESAS FINANCEIRAS,881.9
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,19.2
PSB,DESPESAS FINANCEIRAS,18.7
PSB,ALUGUÉIS E CONDOMÍNIOS,650
PSB,ALUGUÉIS E CONDOMÍNIOS,1000
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,914
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,914
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PSB,PESSOAL,230.8
PSB,PESSOAL,230.8
PSB,PESSOAL,190.8
PSB,PESSOAL,190.8
PSB,PESSOAL,190.8
PSB,PESSOAL,190.8
PSB,DESPESAS FINANCEIRAS,876.98
PSB,DESPESAS FINANCEIRAS,885.89
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,46.4
PSB,DESPESAS FINANCEIRAS,73.4
PSB,DESPESAS FINANCEIRAS,71
PSB,DESPESAS FINANCEIRAS,76
PSB,DESPESAS FINANCEIRAS,76
PSB,DESPESAS FINANCEIRAS,73.4
PSB,DESPESAS FINANCEIRAS,76
PSB,DESPESAS FINANCEIRAS,59.64
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,55.5
PSDB,DESPESAS FINANCEIRAS,0.35
PSDB,DESPESAS FINANCEIRAS,36.5
PSDB,DESPESAS FINANCEIRAS,36.5
PSDB,DESPESAS FINANCEIRAS,64.5
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,99
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,1.5
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,DESPESAS FINANCEIRAS,19.2
PSDB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PSDB,EVENTOS PROMOCIONAIS,7600
PSDB,DESPESAS FINANCEIRAS,73.4
PSDB,DESPESAS FINANCEIRAS,122
PSDB,DESPESAS FINANCEIRAS,177.45
PSDB,DESPESAS FINANCEIRAS,128
PSDB,DESPESAS FINANCEIRAS,128
PSDB,EVENTOS PROMOCIONAIS,300
PSDB,ALUGUÉIS E CONDOMÍNIOS,700
PSDB,DESPESAS FINANCEIRAS,36.5
PSDB,DESPESAS FINANCEIRAS,1.5
PSDB,DESPESAS FINANCEIRAS,18.5
PSDB,DESPESAS FINANCEIRAS,18.5
PSDB,DESPESAS FINANCEIRAS,18.5
PSDB,SERVIÇOS TÉCNICO-PROFISSIONAIS,500
PSDB,TRIBUTOS,210
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,55.5
PSDB,DESPESAS FINANCEIRAS,0.35
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,99
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,34.5
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,49
PSDB,DESPESAS FINANCEIRAS,71
PSDB,DESPESAS FINANCEIRAS,115.85
PSDB,DESPESAS FINANCEIRAS,73.4
PSDB,DESPESAS FINANCEIRAS,73.4
PSDB,DESPESAS FINANCEIRAS,73.4
PSDB,DESPESAS FINANCEIRAS,121
PSDB,DESPESAS FINANCEIRAS,128
PSDB,EVENTOS PROMOCIONAIS,300
PSDB,MATERIAL DE CONSUMO,200.02
PSDB,SERVIÇOS TÉCNICO-PROFISSIONAIS,200
PSDB,SERVIÇOS TÉCNICO-PROFISSIONAIS,200
PSDB,DESPESAS FINANCEIRAS,30
PSDB,DESPESAS FINANCEIRAS,18.5
PSDB,DESPESAS FINANCEIRAS,1.8
PSDB,DESPESAS FINANCEIRAS,42
PSDB,DESPESAS FINANCEIRAS,42
PT,CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES,600
PT,DESPESAS FINANCEIRAS,6.6
PT,DESPESAS FINANCEIRAS,2.5
PT,TRANSPORTES E VIAGENS,100
PT,MATERIAL DE CONSUMO,81.1
PT,MATERIAL DE CONSUMO,26.72
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,100
PT,DESPESAS FINANCEIRAS,49.9
PT,DESPESAS FINANCEIRAS,51.95
PT,DESPESAS FINANCEIRAS,51.95
PT,DESPESAS FINANCEIRAS,42.45
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,99
PT,DESPESAS FINANCEIRAS,49
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,6.42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,PROPAGANDA E PUBLICIDADE,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,250
PT,TELECOMUNICAÇÕES E INTERNET,180
PT,TELECOMUNICAÇÕES E INTERNET,72.6
PT,TELECOMUNICAÇÕES E INTERNET,129.03
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,495.22
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,227.2
PT,PESSOAL,94.21
PT,PESSOAL,969.17
PT,PESSOAL,101.67
PT,PESSOAL,1042.17
PT,PESSOAL,94.67
PT,PESSOAL,103.08
PT,PESSOAL,986.79
PT,PESSOAL,986.79
PT,PESSOAL,93.84
PT,PESSOAL,102.2
PT,PESSOAL,105.33
PT,PESSOAL,986.79
PT,PESSOAL,96.26
PT,PESSOAL,104.81
PT,PESSOAL,95.84
PT,PESSOAL,104.29
PT,PESSOAL,986.79
PT,PESSOAL,100.89
PT,PESSOAL,160.63
PT,PESSOAL,103.38
PT,PESSOAL,986.79
PT,PESSOAL,102.91
PT,DESPESAS FINANCEIRAS,83.1
PT,DESPESAS FINANCEIRAS,83.1
PT,DESPESAS FINANCEIRAS,83.1
PT,DESPESAS FINANCEIRAS,83.1
PT,DESPESAS FINANCEIRAS,138.75
PT,DESPESAS FINANCEIRAS,86.15
PT,DESPESAS FINANCEIRAS,71
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,MATERIAL DE CONSUMO,36.04
PT,TRANSPORTES E VIAGENS,1500
PT,ALUGUÉIS E CONDOMÍNIOS,300
PT,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA,500
PT,MATERIAL DE CONSUMO,220
PT,MATERIAL DE CONSUMO,29.52
PT,DESPESAS FINANCEIRAS,643.2
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,700
PT,DESPESAS FINANCEIRAS,46.95
PT,DESPESAS FINANCEIRAS,2.35
PT,DESPESAS FINANCEIRAS,42.45
PT,DESPESAS FINANCEIRAS,49.9
PT,DESPESAS FINANCEIRAS,51.95
PT,DESPESAS FINANCEIRAS,2.85
PT,DESPESAS FINANCEIRAS,51.95
PT,DESPESAS FINANCEIRAS,51.95
PT,DESPESAS FINANCEIRAS,11.72
PT,DESPESAS FINANCEIRAS,33.56
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,36.5
PT,DESPESAS FINANCEIRAS,99
PT,DESPESAS FINANCEIRAS,41.39
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,36.5
PT,PROPAGANDA E PUBLICIDADE,400
PT,TELECOMUNICAÇÕES E INTERNET,60.21
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,495.22
PT,PESSOAL,156.2
PT,PESSOAL,156.2
PT,PESSOAL,1273.44
PT,PESSOAL,969.17
PT,PESSOAL,102.52
PT,PESSOAL,969.17
PT,PESSOAL,93.8
PT,PESSOAL,102.09
PT,PESSOAL,94.26
PT,PESSOAL,102.65
PT,PESSOAL,97.18
PT,PESSOAL,105.98
PT,PESSOAL,96.72
PT,PESSOAL,93.43
PT,PESSOAL,101.73
PT,PESSOAL,986.79
PT,PESSOAL,91.36
PT,PESSOAL,101.34
PT,PESSOAL,92.6
PT,PESSOAL,95.44
PT,PESSOAL,103.82
PT,PESSOAL,400.08
PT,PESSOAL,92.18
PT,PESSOAL,94.29
PT,PESSOAL,142.54
PT,PESSOAL,986.79
PT,PESSOAL,113.65
PT,PESSOAL,141.93
PT,DESPESAS FINANCEIRAS,125.55
PT,DESPESAS FINANCEIRAS,83.1
PT,DESPESAS FINANCEIRAS,86.15
PT,DESPESAS FINANCEIRAS,86.15
PT,DESPESAS FINANCEIRAS,86.15
PT,PESSOAL,103.38
PT,PESSOAL,955.08
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,2.35
PT,DESPESAS FINANCEIRAS,2.35
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,1.5
PT,OUTRAS DESPESAS GERAIS,20
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,350.08
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,350
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,19.2
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,700
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,0.22
PT,DESPESAS FINANCEIRAS,0.31
PT,DESPESAS FINANCEIRAS,36.5
PT,DESPESAS FINANCEIRAS,0.35
PT,DESPESAS FINANCEIRAS,1.5
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,600
PT,DESPESAS FINANCEIRAS,59
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
PT,DESPESAS FINANCEIRAS,19.2
